,0,1,2,3,4,5,6,7,predict,true
0,7.756879,51.42208,11.617837,8.611477,16.315388,8.800879,-13.893496,0.057241607,5963.388671875,5960.02783203125
1,7.7228518,40.19783,4.798436,-2.475422,19.21383,-1.0631976,-23.133125,-0.6209691,6004.66748046875,6015.1162109375
2,5.8014507,-5.2450027,7.4212294,-8.313269,17.514664,-5.976774,-25.717596,0.15321204,6000.75390625,6004.73291015625
3,6.336356,37.972435,13.688835,0.210989,19.199394,-6.3143005,-19.637669,0.2521671,6056.44091796875,6035.17822265625
4,6.961935,65.90291,10.804951,8.04056,16.064596,-3.5931292,-17.379398,0.3521226,6122.33251953125,6126.86181640625
5,6.2851553,65.62983,14.158094,5.6680994,13.405888,-6.4697123,-14.831534,0.3220734,6211.02978515625,6205.93701171875
6,6.7903996,73.42741,10.584448,4.775757,15.396654,-5.761839,-14.488297,0.4362605,6297.09765625,6264.5400390625
7,7.026619,67.46892,13.8414955,9.0089,18.446638,-1.98291,-13.897131,-0.70645267,6363.74609375,6363.10205078125
8,6.896497,74.68617,13.574768,8.32776,17.899862,0.44559586,-12.593097,-0.4437781,6471.8955078125,6470.76318359375
9,7.5803204,62.74211,17.86789,7.973732,17.606686,0.7117749,-10.168859,-0.8487863,6574.2275390625,6566.64111328125
10,7.98401,66.005264,19.710653,10.218596,16.038412,-0.14412075,-8.432377,0.06009922,6678.08154296875,6680.80322265625
11,7.714729,62.608704,19.034954,11.281399,16.013386,-0.7612292,-7.9769497,-0.3916775,6788.32666015625,6729.458984375
12,7.6790376,63.415,19.00071,11.048728,15.699688,-1.3167874,-8.592773,-0.057326097,6836.33544921875,6808.93896484375
13,7.644594,64.22334,19.098732,10.871175,15.687057,-1.4009042,-8.974845,-0.04475758,6916.04296875,6882.09814453125
14,7.614935,64.95268,19.04166,10.708128,15.433975,-2.040857,-9.25559,-0.5431837,6988.009765625,7013.73779296875
15,7.5772376,65.751465,19.288021,10.787867,15.916107,-1.617136,-9.659034,-0.6976598,7121.08447265625,7115.65185546875
16,7.5367002,66.53399,19.68592,10.8228035,16.305998,-1.6772435,-9.98969,0.9881643,7225.85888671875,7246.93115234375
17,7.4940977,67.44708,20.329636,11.081047,17.205086,-1.184885,-10.3167515,0.27039155,7359.2568359375,7331.0751953125
18,7.453225,68.2107,20.67915,11.402429,17.380787,-1.0389601,-10.146116,0.19383049,7445.21044921875,7455.2880859375
19,7.408142,69.40146,21.188923,11.724129,17.742846,-0.9907706,-10.076506,0.1233491,7571.8095703125,7522.2890625
20,7.364722,70.38052,21.264248,11.680936,17.36019,-1.7623088,-10.051286,-0.465823,7638.060546875,7580.9970703125
21,7.3165684,71.67662,21.355785,11.573978,17.137104,-2.3511267,-10.512842,-1.6653123,7695.5283203125,7683.125
22,7.268879,72.38791,21.299606,11.85266,17.080048,-2.5023665,-10.642211,-0.24133146,7799.62841796875,7772.5859375
23,7.221369,73.35141,21.32022,11.772716,17.062601,-2.4619293,-11.188856,0.06488992,7889.728515625,7868.4677734375
24,7.173151,74.15517,21.730656,11.913633,17.520077,-2.038031,-11.096591,-0.6975312,7987.1279296875,8032.83984375
