,0,1,2,3,4,5,6,7,predict,true
0,8.203797,41.948257,3.078888,13.774132,13.98561,7.4131575,7.644141,0.8479639,5969.59716796875,5960.02783203125
1,9.352295,26.829567,13.863868,16.293232,19.088037,-0.0327363,-1.0368978,-0.6518946,6043.73291015625,6015.1162109375
2,3.370644,-3.8278885,11.413001,13.412065,15.464184,2.4497323,-0.8556272,0.09429592,6056.63671875,6004.73291015625
3,8.050047,37.096733,19.867027,21.832806,18.266592,-0.9260931,3.8274014,-0.029176872,6112.71826171875,6035.17822265625
4,10.709789,63.806652,24.81922,19.552834,17.318748,-6.7940907,2.9885027,-0.042556446,6167.53759765625,6126.86181640625
5,6.0396314,56.16805,20.20262,18.583858,13.648095,-8.761532,-0.21222878,0.13573685,6232.66552734375,6205.93701171875
6,6.237961,55.24716,15.243777,15.53764,14.915289,-6.9651766,-1.1961498,1.0913464,6306.04833984375,6264.5400390625
7,10.150082,73.21611,17.897156,14.252923,17.643232,-5.091566,-0.9342823,-0.5863557,6391.0869140625,6363.10205078125
8,12.442762,104.53536,15.225571,12.367869,16.877499,-2.9823396,1.32041,-0.14542146,6522.7431640625,6470.76318359375
9,14.9540415,91.310135,16.202433,13.851132,17.050112,-1.3785479,3.7340164,-1.1210145,6625.36572265625,6566.64111328125
10,13.710697,86.14521,18.582285,15.011443,17.912012,-1.3535419,2.9473171,0.52394944,6720.12060546875,6680.80322265625
11,11.865969,78.51597,22.581593,15.136517,19.546535,-2.705191,3.1586394,-0.028586641,6828.875,6729.458984375
12,11.820753,79.27165,23.15986,14.8410225,19.761024,-3.6092713,2.2944732,-0.06617592,6876.931640625,6808.93896484375
13,11.76968,80.256424,23.329144,14.926996,19.8538,-4.0412154,2.389317,0.6262967,6958.04931640625,6882.09814453125
14,11.760813,81.31638,23.613264,15.476239,19.396555,-4.5834017,2.5382962,0.009979058,7031.62548828125,7013.73779296875
15,11.734775,82.31008,23.908295,15.917385,20.002981,-4.1466713,2.640409,0.9323217,7167.03759765625,7115.65185546875
