,0,1,2,3,4,5,6,7,predict,true
0,-3.469303,-82.03562,13.926182,-46.587723,-43.597183,-63.922264,-110.76825,0.13477287,5536.3818359375,5960.02783203125
1,-4.0212374,6.6446457,-21.033165,-57.158287,-39.814323,-68.79207,-90.68548,-0.053978875,5685.11376953125,6015.1162109375
2,-3.41641,33.69876,18.313347,-53.53173,-50.02895,-69.24096,-115.43407,-0.33827913,5775.13818359375,6004.73291015625
3,-3.570273,123.6198,20.322838,-29.253786,-25.148048,-74.43709,-85.79696,-1.3740048,5929.09521484375,6035.17822265625
4,-3.351676,230.39572,35.68963,-23.268469,-12.970499,-60.28892,-99.649155,-0.09000112,6101.64453125,6126.86181640625
5,-3.1952052,343.95078,63.185814,-10.269607,-4.5095115,-32.96705,-71.45288,0.4374445,6412.0419921875,6205.93701171875
6,-3.0190802,329.9106,64.47855,-8.716017,9.335536,-30.329407,-59.527573,-0.3896986,6507.68017578125,6264.5400390625
7,-2.069438,361.8975,48.4423,-6.5086937,8.068486,-23.796844,-50.205074,-0.17371754,6600.1943359375,6363.10205078125
8,-2.3728848,392.46375,30.032772,-12.936951,-5.8001,-27.645208,-45.01539,1.6976912,6693.525390625,6470.76318359375
9,-1.2998852,477.99747,8.260731,-20.494587,-31.77103,-47.34813,-57.387505,1.092136,6799.8125,6566.64111328125
10,-0.26733404,523.75824,-23.590012,-54.12706,-80.78011,-83.199234,-108.698395,1.0108283,6740.748046875,6680.80322265625
11,1.0511129,499.27762,-43.687458,-69.41474,-114.64838,-101.64963,-138.10071,0.6024744,6714.234375,6729.458984375
12,1.0918767,505.45538,-45.366177,-72.1633,-117.28332,-106.57555,-142.24481,0.40492588,6752.7783203125,6808.93896484375
13,1.0827403,510.94443,-46.509315,-74.8655,-121.98624,-110.840935,-147.86029,-0.88125724,6818.02197265625,6882.09814453125
14,1.1011174,517.5947,-48.33876,-77.19469,-124.396,-113.45194,-152.00421,0.19429177,6885.60205078125,7013.73779296875
15,1.129487,524.7626,-49.729637,-78.43944,-127.079185,-115.63284,-154.25291,0.8252873,7015.3212890625,7115.65185546875
16,1.1718006,532.044,-50.64898,-78.830185,-129.23209,-117.80228,-155.35117,-0.43885195,7116.564453125,7246.93115234375
17,1.178781,539.3158,-51.50007,-79.92151,-132.11845,-119.999405,-157.33456,1.3445711,7247.896484375,7331.0751953125
18,1.2125258,547.6869,-52.76424,-81.04525,-134.05438,-120.98837,-160.55038,1.0104268,7331.58251953125,7455.2880859375
19,1.2119694,555.77496,-52.691772,-82.422745,-136.48761,-122.71771,-163.85132,0.16120563,7454.2646484375,7522.2890625
20,1.2319815,564.04047,-53.22004,-83.89914,-137.2688,-123.97234,-167.11218,-0.60938126,7521.47998046875,7580.9970703125
21,1.2436116,571.48944,-52.9872,-85.72844,-138.40277,-126.57114,-169.43031,-0.053633798,7580.55615234375,7683.125
22,1.2445655,577.672,-53.970936,-86.73987,-139.30943,-128.03691,-170.86436,-0.0059848577,7683.11474609375,7772.5859375
23,1.2633967,585.30554,-55.308475,-87.25791,-140.95604,-129.46408,-171.28378,-0.32196736,7774.5625,7868.4677734375
24,1.2739844,592.7834,-55.342087,-87.08193,-142.57666,-129.69237,-171.72238,-0.4043114,7875.7060546875,8032.83984375
25,1.2929757,600.3657,-55.73972,-87.0645,-143.67255,-130.32277,-171.92383,0.660257,8046.4345703125,8131.408203125
26,1.3119111,609.2175,-56.773655,-87.14487,-144.34825,-130.17477,-172.61957,0.3363274,8151.212890625,8259.771484375
27,1.3146737,617.8653,-56.266068,-88.38878,-147.92487,-132.42992,-176.33813,0.22339581,8277.828125,8362.6552734375
28,1.3121936,626.067,-57.09225,-90.11982,-148.44847,-133.97734,-179.70427,0.14468767,8380.837890625,8518.8251953125
29,1.3146963,635.0915,-58.615326,-92.61499,-152.3548,-137.36104,-185.0011,0.0925937,8529.376953125,8662.8232421875
30,1.3146172,644.20905,-59.7108,-94.8577,-157.14154,-141.94788,-189.78584,0.42662883,8665.3291015625,8765.9072265625
31,1.3108814,653.9304,-61.16634,-97.85115,-160.92963,-146.84355,-194.89546,0.49319255,8759.955078125,8866.48046875
32,1.3219752,663.15607,-63.10318,-100.35562,-163.94606,-150.07808,-199.64487,0.92476827,8854.755859375,8969.69921875
33,1.3157046,672.1837,-64.051865,-101.800446,-165.79012,-151.91937,-201.94633,-1.1913285,8956.4990234375,9121.0966796875
34,1.3104632,681.8756,-64.83361,-102.722725,-168.33717,-152.86577,-204.5988,0.40926808,9111.333984375,9293.9912109375
35,1.3299794,692.35736,-65.70656,-103.57227,-170.72763,-155.18391,-206.16641,-0.19400153,9286.1279296875,9411.681640625
36,1.3304939,702.55994,-66.45272,-104.231514,-172.33751,-157.2433,-207.5531,0.22692588,9407.9794921875,9526.2099609375
37,1.3337812,712.538,-67.25269,-105.856064,-175.06708,-159.45464,-210.77882,-0.14225729,9521.5283203125,9686.6259765625
38,1.3211689,722.42096,-68.19101,-107.18907,-176.91312,-160.4,-214.02682,1.0622867,9684.7099609375,9900.1689453125
39,1.3239253,734.2525,-69.72522,-109.00249,-181.0663,-162.62372,-218.68005,-0.14100975,9894.5068359375,10002.1787109375
40,1.3311341,746.5061,-69.6564,-110.82549,-183.97089,-166.81323,-222.49973,-0.067290805,9996.1826171875,10247.7197265625
41,1.3164396,756.48816,-71.0997,-114.0316,-189.17946,-172.19125,-228.14624,-0.4365252,10230.439453125,10318.1650390625
42,1.3225532,769.22534,-74.649284,-116.44877,-191.66055,-175.67761,-233.08533,0.56941724,10297.7607421875,10435.744140625
43,1.2979579,780.95044,-74.03957,-119.25756,-197.01913,-179.22058,-239.20697,-0.5202883,10408.7265625,10470.2314453125
44,1.3152449,791.49835,-74.26817,-120.53801,-194.68008,-178.6359,-240.77547,-0.6201031,10453.52734375,10599.0
45,1.3011197,801.1917,-74.50301,-120.92909,-193.32544,-178.50824,-239.29895,-0.059457585,10594.869140625,10598.01953125
46,1.3083792,810.18176,-73.619865,-118.2751,-192.1781,-176.52959,-235.25806,0.18929455,10613.8388671875,10660.46484375
47,1.292617,817.4219,-70.50603,-116.385506,-189.22696,-174.07321,-230.13385,-0.059987087,10698.794921875,10783.5
48,1.3035979,824.766,-70.13651,-112.48525,-184.61612,-167.5764,-224.20712,0.021989051,10850.5703125,10887.4599609375
49,1.2946155,832.67456,-67.99717,-109.43128,-180.99083,-163.96484,-217.43803,0.3738432,10981.98046875,10984.0400390625
50,1.2843088,840.11206,-65.33826,-107.04435,-177.9394,-159.1282,-212.939,-0.07410534,11102.9736328125,11061.4326171875
51,1.2974871,847.2861,-64.54696,-106.57953,-174.1148,-157.86917,-210.97443,-0.20875306,11195.72265625,11174.12890625
52,1.2664148,853.6211,-64.92694,-105.15938,-173.61087,-156.04364,-211.15762,-0.33882803,11317.779296875,11312.765625
53,1.2647668,861.40576,-65.28356,-107.032074,-177.56055,-159.06227,-215.05063,0.6998072,11452.146484375,11566.6689453125
54,1.2579507,869.92395,-68.177185,-109.64382,-183.18716,-163.49918,-220.81989,0.13277318,11692.65625,11772.234375
55,1.2820445,881.21106,-72.144585,-113.66699,-191.80649,-171.48274,-229.77568,0.48466858,11876.3359375,11923.447265625
56,1.26369,891.88306,-74.1874,-117.95006,-201.7647,-180.20354,-239.20839,0.36778632,12003.6484375,12112.8154296875
57,1.2653537,903.63434,-77.6814,-124.41602,-210.21347,-187.79086,-252.3302,0.8509505,12166.1337890625,12305.306640625
58,1.2594337,917.16364,-81.53042,-129.91708,-216.94458,-194.25345,-263.9628,0.1807522,12337.302734375,12527.2138671875
59,1.2498724,931.0875,-83.04662,-135.19861,-225.44543,-202.63693,-274.31122,0.9182546,12539.8310546875,12767.2861328125
60,1.2515407,944.98535,-86.316864,-140.61095,-232.9802,-212.45801,-283.3874,0.032029003,12757.8017578125,12922.65625
61,1.2410885,959.819,-90.7608,-145.22736,-239.77985,-220.76619,-291.84494,0.27074572,12895.607421875,13142.6416015625
