,0,1,2,3,4,5,6,7,predict,true
0,4.7469378,-14.062332,29.465857,-6.968616,7.113704,-2.214401,-18.552181,-0.055855308,5872.17431640625,5960.02783203125
1,4.1153135,-27.028656,23.049358,-18.677803,9.516859,-10.962099,-24.126476,0.27588958,5916.1904296875,6015.1162109375
2,3.3206792,-29.239044,38.53862,-21.970642,1.830065,-7.055305,-28.12576,-0.81458205,5971.60009765625,6004.73291015625
3,4.5234947,0.11634827,56.315216,-11.59544,5.6131816,-9.892139,-21.284803,-0.49904844,6028.0302734375,6035.17822265625
4,3.8249707,27.39106,53.19436,-12.138741,4.8485928,-8.406956,-21.027489,0.51026565,6083.375,6126.86181640625
5,3.6218445,16.06372,56.779297,-7.857073,2.269103,-6.9200916,-19.170887,-0.72702944,6170.92138671875,6205.93701171875
6,3.8358097,15.078819,59.605625,-10.637736,6.4858613,-7.5531816,-18.208414,-0.41035074,6254.13330078125,6264.5400390625
7,3.754828,20.700264,56.663673,-10.805526,7.702639,-7.693014,-18.739613,-0.69303197,6315.43017578125,6363.10205078125
8,3.4168038,9.891205,52.1741,-11.842003,7.5426464,-7.040123,-15.850435,-0.6712836,6400.72314453125,6470.76318359375
9,3.3424869,-6.0191574,70.55683,-11.835352,6.318375,-7.530053,-14.761143,-0.23131286,6510.60302734375,6566.64111328125
10,3.3687983,-6.950363,62.85396,-10.260871,3.6376257,-5.922288,-13.317699,0.5279783,6600.578125,6680.80322265625
11,3.905131,-6.542145,95.315994,-11.887188,3.2652106,-6.184433,-14.726591,-0.48121834,6743.4677734375,6729.458984375
12,3.881342,-6.393196,95.33871,-12.439738,3.4743848,-6.6291428,-15.408048,1.5118016,6792.79541015625,6808.93896484375
13,3.8545456,-6.5185165,96.243,-12.202576,3.0529647,-6.4066086,-16.063358,-0.33436048,6870.5634765625,6882.09814453125
14,3.831491,-6.695549,96.79804,-11.633526,3.1992147,-6.828635,-15.657009,-0.8184478,6944.2939453125,7013.73779296875
15,3.8045104,-6.7721252,97.29,-11.676553,3.3491962,-6.6321297,-15.89299,0.21250483,7077.419921875,7115.65185546875
16,3.7773843,-6.920662,98.30586,-12.071398,3.7175426,-7.195484,-16.436474,0.3047848,7179.13330078125,7246.93115234375
17,3.745728,-7.0852737,99.36999,-12.530054,4.046567,-7.135498,-16.872694,0.12279308,7310.591796875,7331.0751953125
18,3.7145271,-7.2906876,100.7588,-12.662731,4.1050005,-7.8429565,-17.146645,1.0751592,7395.7861328125,7455.2880859375
19,3.679346,-7.2338867,102.41716,-12.844652,3.865251,-7.372714,-17.196058,-0.13981958,7520.46240234375,7522.2890625
20,3.6482415,-7.261299,104.49628,-12.6913805,3.38748,-7.8577633,-17.248459,0.16054711,7588.9228515625,7580.9970703125
21,3.6073623,-6.9737167,105.78371,-12.99001,3.3729336,-7.425763,-17.319546,1.4645703,7650.5166015625,7683.125
22,3.570828,-7.458702,107.917206,-12.581696,3.7857566,-7.265177,-17.489502,0.4898079,7754.09326171875,7772.5859375
23,3.5284529,-7.499733,108.20905,-12.8702135,4.111612,-7.780391,-17.607857,0.23387405,7842.9111328125,7868.4677734375
24,3.4880562,-7.7562866,110.171745,-13.011177,3.9578235,-7.935113,-17.833107,0.85500294,7940.4052734375,8032.83984375
25,3.4492414,-8.103355,111.5333,-13.190811,4.7727814,-7.607092,-17.72696,-0.8117904,8105.15478515625,8131.408203125
26,3.4068494,-8.2211075,113.13228,-13.909708,4.7861657,-8.425638,-18.169025,0.6414532,8204.6484375,8259.771484375
27,3.3613892,-8.134781,115.083046,-14.1936,4.4635806,-7.985223,-18.705402,0.6367682,8334.2978515625,8362.6552734375
28,3.3210325,-8.297981,117.31111,-14.089052,4.2753997,-8.179382,-18.685745,0.031895805,8438.34375,8518.8251953125
29,3.2707744,-8.254509,118.17191,-14.3943,4.376297,-7.8355885,-19.198854,0.015568672,8594.974609375,8662.8232421875
30,3.2219934,-8.37542,119.653564,-14.344657,3.879528,-8.306433,-20.044928,0.3507627,8738.857421875,8765.9072265625
31,3.1621523,-8.196976,120.38829,-14.734755,4.0707564,-8.683619,-20.425861,-0.37680072,8841.1103515625,8866.48046875
32,3.0944505,-8.393913,121.955444,-14.648438,4.224754,-9.014104,-20.889221,-0.47203285,8942.337890625,8969.69921875
