,0,1,2,3,4,5,6,7,predict,true
0,7.6834946,16.289656,26.549372,44.729683,27.758705,3.2066922,-0.8964826,0.004174061,5998.0263671875,5960.02783203125
1,6.0873,-35.39983,15.445595,13.203886,19.10535,-13.68045,-5.5637727,-0.18152542,5959.04443359375,6015.1162109375
2,4.5905495,-88.45221,20.705145,7.4952235,16.402163,-15.081691,-5.5183105,0.9178495,5956.1748046875,6004.73291015625
3,4.8763795,-53.87936,26.301537,10.915837,18.464636,-17.295238,-2.845045,-0.83432156,5990.4375,6035.17822265625
4,5.6500187,-8.91346,28.356918,15.008474,14.549131,-15.736102,-0.14375317,0.839849,6074.7890625,6126.86181640625
5,5.4649467,6.38459,32.18288,14.951925,12.09623,-13.347908,-0.14706254,0.27950835,6184.72705078125,6205.93701171875
6,5.445018,2.5462112,33.56576,14.785319,17.149242,-14.69523,-0.10078001,0.7241527,6265.35693359375,6264.5400390625
7,6.135693,25.044159,33.806755,21.461365,20.603334,-12.223793,-0.3302548,0.23179284,6359.26953125,6363.10205078125
8,6.3504047,41.49473,37.375923,23.060263,24.088064,-10.696914,1.7491047,-0.100290805,6486.42333984375,6470.76318359375
9,6.3748064,20.636593,44.618523,24.520094,25.373642,-10.246361,3.8319879,-0.48416454,6585.38818359375,6566.64111328125
10,6.4108305,12.172844,56.906357,26.353806,25.522844,-10.162394,2.7029696,0.32618028,6686.87451171875,6680.80322265625
11,5.9606447,12.549202,74.400536,27.664785,26.383118,-12.581197,2.8920088,0.14742786,6818.2197265625,6729.458984375
12,5.942125,13.114819,75.05722,27.875309,26.696388,-13.588923,2.9074845,-0.6289924,6866.83447265625,6808.93896484375
13,5.9261413,13.673588,75.68586,28.250563,26.572502,-13.732034,3.6384602,0.35254335,6949.30712890625,6882.09814453125
14,5.9118376,14.058403,76.19275,28.592266,26.805212,-13.88751,3.8179176,-0.29750925,7023.29150390625,7013.73779296875
15,5.890691,14.291641,76.74344,29.094732,27.3093,-13.492672,3.5773137,0.3995074,7157.55126953125,7115.65185546875
