,0,1,2,3,4,5,6,7,predict,true
0,9.880571,46.735443,15.123898,20.365124,38.004314,18.738613,14.100755,-0.5615872,6035.08837890625,5960.02783203125
1,7.955094,19.261345,8.493293,-0.19779253,37.343655,0.46183658,1.8039234,-1.0117449,6034.13720703125,6015.1162109375
2,7.212154,-14.053841,6.827633,-0.40954733,25.57507,-0.579181,-1.1751113,0.3198258,6038.8330078125,6004.73291015625
3,8.276106,35.979088,13.003756,3.1914911,27.763805,-5.7918725,3.354033,-0.5567296,6089.9521484375,6035.17822265625
4,9.47023,55.896713,12.505236,8.436978,25.0812,-4.218034,2.0823054,-0.5086805,6143.923828125,6126.86181640625
5,8.736616,55.821648,13.746349,9.414492,19.791666,-6.0152345,-2.3701868,-0.3341344,6225.65380859375,6205.93701171875
6,9.568127,56.235798,22.149008,12.096026,22.127943,-5.4603906,-2.3785253,-0.742429,6319.533203125,6264.5400390625
7,9.907223,57.951283,25.082394,16.180788,22.879328,-2.2826748,-2.0773396,-0.113565415,6392.0673828125,6363.10205078125
8,9.259201,50.93348,27.96241,12.554662,21.281952,-0.15368307,-1.0837278,-0.33416745,6483.5224609375,6470.76318359375
9,9.770299,40.764404,28.203613,11.299416,17.58237,2.2359717,0.83439946,0.36444268,6581.81787109375,6566.64111328125
10,10.547708,51.491707,26.618132,11.9389,17.191467,1.679328,0.9637538,-0.034269128,6687.0380859375,6680.80322265625
11,10.397505,44.12958,28.25312,11.850438,16.23486,0.8649821,0.8187747,0.13646121,6793.48828125,6729.458984375
12,10.383809,44.655025,28.54553,11.953009,15.97267,-0.35092795,0.40505433,0.032092717,6841.05517578125,6808.93896484375
13,10.363455,45.200203,29.106323,12.138569,15.780997,-0.47879958,0.1018126,-0.32716668,6920.82421875,6882.09814453125
14,10.347925,45.72795,29.467438,12.2260065,15.745305,-0.6659074,-0.05011773,0.15772212,6995.05419921875,7013.73779296875
15,10.327131,46.46143,29.856104,12.320774,16.458563,-0.3589641,-0.11336923,0.41605708,7129.10546875,7115.65185546875
16,10.307106,47.150734,30.27641,12.601372,17.08689,-0.20862317,-0.2697971,-0.09693532,7232.4990234375,7246.93115234375
17,10.286734,47.729385,30.868378,12.77997,18.023018,0.06251907,0.06272864,0.39215338,7367.13525390625,7331.0751953125
18,10.2687,48.273342,31.252865,13.116459,18.475954,0.03599763,0.17161465,-0.09040502,7452.580078125,7455.2880859375
19,10.247061,48.975185,31.829533,13.336841,18.650875,-0.102921486,0.20048738,-0.10852462,7578.31689453125,7522.2890625
20,10.2234955,49.562557,32.199825,13.555831,18.246216,-0.66845906,-0.08136487,0.07317473,7645.39990234375,7580.9970703125
21,10.195894,50.26797,32.597332,13.526587,17.371525,-1.3515854,-0.26954436,-0.5426928,7702.79248046875,7683.125
22,10.168299,50.913597,32.960083,13.688335,17.497742,-1.0077574,-0.10159612,-0.96083283,7806.28271484375,7772.5859375
23,10.138958,51.667572,33.34221,13.648607,17.49676,-0.85536945,-0.35489535,0.7443933,7898.4140625,7868.4677734375
24,10.106298,52.27581,33.806904,13.866373,17.786879,-0.24318969,-0.34792733,-0.8014646,7994.91796875,8032.83984375
25,10.084002,53.008827,34.295456,14.130854,19.091516,0.2501887,0.20359778,-0.4110812,8163.49267578125,8131.408203125
26,10.055585,53.59255,34.716125,14.310272,19.50953,0.24895835,0.2406795,0.81493306,8264.896484375,8259.771484375
27,10.023668,54.347286,35.341614,14.725714,19.976328,0.33360565,0.35054398,-0.14588174,8394.7255859375,8362.6552734375
28,9.997315,54.900875,35.793736,14.928501,20.162704,-0.27523887,0.39503384,0.89270025,8499.451171875,8518.8251953125
29,9.95991,55.7817,36.319572,15.186208,20.727882,-0.51815665,0.38755846,0.1651116,8656.833984375,8662.8232421875
