,0,1,2,3,4,5,6,7,predict,true
0,14.195519,225.27448,45.954605,9.793911,42.14462,11.366327,11.350788,-0.50459427,6232.2763671875,5960.02783203125
1,13.073475,285.91882,36.327633,-25.925014,31.625563,2.016036,-2.1166425,-0.019480828,6300.92822265625,6015.1162109375
2,11.805555,337.55875,52.990173,-33.485397,10.075366,-17.724247,-20.532215,-0.5972109,6355.20703125,6004.73291015625
3,12.398972,296.22968,60.33193,-35.978863,1.2479792,-32.23643,-32.494522,-0.29372427,6273.9375,6035.17822265625
4,9.9531555,360.02582,36.408638,-32.83573,-5.189444,-43.629982,-46.063354,0.5712848,6314.41845703125,6126.86181640625
5,8.029776,359.76318,26.496582,-30.996881,-11.244807,-44.76774,-50.08087,0.21648823,6384.27734375,6205.93701171875
6,6.592641,287.99188,8.876297,-37.873413,-13.562035,-46.13983,-51.73266,-0.46965584,6359.62060546875,6264.5400390625
7,5.083203,281.65726,-2.9308777,-39.955368,-8.276989,-40.117737,-46.481182,-0.63552976,6412.8828125,6363.10205078125
8,3.7027256,267.98215,2.216896,-45.58726,-2.6151638,-30.752836,-45.531296,0.7232877,6513.23974609375,6470.76318359375
9,3.4051352,177.79536,21.490387,-36.82087,-3.982194,-27.234245,-32.725105,0.2163463,6572.90771484375,6566.64111328125
10,4.4174585,174.74155,40.39199,-34.484867,2.88688,-30.094189,-31.001741,-0.29908773,6693.19873046875,6680.80322265625
11,3.4593782,136.14017,61.759743,-36.2833,10.625815,-24.04044,-25.038313,-0.17883182,6807.248046875,6729.458984375
12,3.372056,138.65363,60.546783,-37.70301,10.078241,-25.726625,-25.9475,-0.7959913,6851.93701171875,6808.93896484375
13,3.262968,140.9491,60.071327,-38.18805,9.221739,-25.829842,-26.927124,0.5885547,6932.08740234375,6882.09814453125
14,3.170718,142.51735,60.098892,-38.53775,8.737569,-26.808777,-27.424456,-0.03510977,7003.81787109375,7013.73779296875
15,3.0521264,144.47752,59.795647,-38.827713,8.404472,-26.88005,-27.437769,-0.4428965,7135.87890625,7115.65185546875
16,2.9375124,146.0704,60.163605,-39.997654,8.2589655,-26.849415,-28.038269,-0.5839325,7237.61279296875,7246.93115234375
17,2.8098297,148.09012,60.730385,-40.465744,8.483517,-26.471672,-28.021122,0.3524284,7372.439453125,7331.0751953125
18,2.7031524,150.12286,62.106697,-41.15139,8.890029,-27.364384,-28.581638,-0.05840474,7457.74267578125,7455.2880859375
19,2.5721703,153.04497,63.899612,-41.644966,9.303398,-27.662312,-29.043945,0.5473396,7586.30419921875,7522.2890625
20,2.4578495,155.08792,65.27456,-42.079906,8.8264475,-29.45414,-29.41966,0.14831892,7653.130859375,7580.9970703125
21,2.2932312,158.08307,65.82322,-42.757687,8.904111,-30.521715,-30.746225,0.0038952902,7712.07958984375,7683.125
22,2.138882,159.41385,66.265915,-42.612213,9.160882,-29.977524,-30.654978,0.58169365,7817.44140625,7772.5859375
23,1.9617505,161.3544,66.07392,-43.629868,9.687133,-30.549747,-31.344965,0.07685749,7906.21533203125,7868.4677734375
24,1.7930332,162.57053,67.34689,-43.652695,9.619818,-30.266586,-31.471746,0.26175535,8004.66796875,8032.83984375
25,1.652272,164.41763,69.162895,-44.215942,10.976573,-28.781904,-31.425909,-0.5052753,8174.12060546875,8131.408203125
26,1.5003364,166.12701,70.13742,-44.98416,11.268185,-30.19181,-31.192244,-0.9232713,8273.1513671875,8259.771484375
27,1.3437626,169.36722,72.479416,-45.883797,11.395741,-29.972383,-32.14422,0.35757363,8406.7138671875,8362.6552734375
28,1.2172914,171.5799,74.37858,-46.101387,11.697163,-31.063366,-32.082664,0.545754,8512.8271484375,8518.8251953125
29,1.0362117,174.82373,74.43613,-46.835983,11.130145,-31.790924,-32.351036,0.018735673,8669.29296875,8662.8232421875
30,0.86366093,177.51767,74.586174,-48.174454,10.09854,-32.23688,-32.95093,1.0680897,8813.59375,8765.9072265625
31,0.6581151,180.60806,74.23036,-49.077293,9.235853,-33.96228,-34.065536,-0.37427267,8913.162109375,8866.48046875
32,0.44216698,183.42053,74.92394,-49.602898,9.319273,-34.51196,-35.326298,0.49313653,9015.6396484375,8969.69921875
33,0.20029263,186.2632,75.9659,-50.401657,10.158779,-35.02469,-36.126003,-0.75578195,9119.98046875,9121.0966796875
34,-0.034183405,188.29202,77.23091,-50.251328,9.760176,-35.27703,-35.705666,-0.5459251,9274.564453125,9293.9912109375
35,-0.23834588,191.06314,78.42166,-51.601177,9.958668,-35.102764,-36.240524,0.13421547,9450.38671875,9411.681640625
36,-0.4841675,193.42258,79.05161,-52.4346,10.0149,-36.043747,-36.57565,0.5732872,9569.2060546875,9526.2099609375
37,-0.7332742,196.63683,80.85292,-53.278748,10.911449,-35.99242,-37.7424,-0.81459016,9686.0498046875,9686.6259765625
38,-0.96099824,199.27301,82.96053,-53.381805,11.77964,-36.011833,-37.52242,-0.3206629,9852.4423828125,9900.1689453125
39,-1.1547153,202.46555,84.26132,-54.19891,11.205408,-36.72782,-37.236137,-0.70072615,10068.0830078125,10002.1787109375
40,-1.3547693,206.01852,85.097916,-56.065475,10.288816,-38.96953,-38.712624,0.7670086,10169.248046875,10247.7197265625
41,-1.5710595,209.65405,85.87154,-56.205788,10.299269,-37.332195,-38.62106,-0.034369998,10419.779296875,10318.1650390625
42,-1.7651169,212.88632,85.73697,-58.406433,10.581846,-40.628742,-40.301517,-0.0086593665,10486.2607421875,10435.744140625
43,-2.0349526,217.27219,87.695786,-58.458717,10.16073,-41.542244,-42.24725,-0.43196473,10606.158203125,10470.2314453125
44,-2.1967487,219.50192,90.749756,-58.678436,11.089895,-43.392757,-43.061996,0.4661201,10644.7099609375,10599.0
45,-2.446458,222.61583,91.03888,-58.427586,12.527666,-43.601036,-43.225433,1.4946276,10778.9765625,10598.01953125
46,-2.6323094,223.47775,92.82704,-59.33011,13.469379,-44.392956,-44.08288,0.34416103,10777.7001953125,10660.46484375
47,-2.8427393,225.16165,95.092255,-58.55014,16.304258,-43.19555,-44.674103,0.34297314,10848.1044921875,10783.5
48,-2.9493318,224.10443,98.13425,-57.00656,18.438923,-41.21643,-43.405952,-0.4071949,10979.1904296875,10887.4599609375
49,-3.079513,226.26651,100.91281,-58.72179,20.620115,-40.111916,-45.38787,-0.21491183,11087.744140625,10984.0400390625
50,-3.1539426,226.4212,105.84285,-57.548088,21.342402,-39.65207,-43.866993,0.4971789,11193.921875,11061.4326171875
