,0,1,2,3,4,5,6,7,predict,true
0,6.7232275,18.512794,6.926833,21.480389,-10.193078,-0.95690775,3.5853312,-0.6671057,5918.11279296875,5960.02783203125
1,11.9771,37.18079,6.3178635,21.756426,7.8202143,5.692047,-2.1917531,-0.020332817,6048.5595703125,6015.1162109375
2,9.903418,18.439178,8.904852,13.191478,0.45563588,4.1778965,-7.7858677,-0.020888492,6062.38134765625,6004.73291015625
3,11.314363,41.063484,8.07402,18.644373,10.119226,3.805413,-0.5425408,-0.21605033,6096.99560546875,6035.17822265625
4,13.185858,57.221508,13.702575,19.273914,5.269158,2.1036408,2.1689167,0.15463418,6148.2587890625,6126.86181640625
5,10.399344,58.359577,17.846956,16.392279,1.3777618,0.76943445,-1.223186,0.86727995,6231.6513671875,6205.93701171875
6,12.919067,56.55903,26.32633,15.275646,0.62649417,-1.3239238,-3.7761683,-0.034070186,6312.50927734375,6264.5400390625
7,13.213354,61.668144,31.562963,19.625702,1.7458693,-0.48632112,-3.4003475,0.048373196,6388.517578125,6363.10205078125
8,15.600407,69.245636,34.102375,20.241497,4.585521,2.0202143,-2.6231456,-1.1446333,6505.13037109375,6470.76318359375
9,12.393589,61.655724,34.047344,22.347273,3.91508,2.1055713,-3.0303915,0.44448858,6604.6416015625,6566.64111328125
10,16.177109,63.371925,32.69153,23.02731,3.5211024,1.5315568,-2.4481192,0.7138308,6705.2275390625,6680.80322265625
11,15.103038,59.476784,36.996056,23.98517,2.6618626,1.5494654,-2.3075032,-0.33834302,6817.92919921875,6729.458984375
12,15.082092,60.21061,37.79987,23.965767,2.279284,1.3257096,-2.3549042,0.011907522,6867.77880859375,6808.93896484375
13,15.054494,60.877056,38.58775,23.943617,1.995372,1.0346738,-2.5598395,0.40462413,6948.27734375,6882.09814453125
14,15.038675,61.509212,39.111973,24.125402,1.9182321,0.41754413,-2.985352,-0.21259327,7021.021484375,7013.73779296875
15,15.021534,62.185936,39.635014,24.332664,2.1695132,0.44868222,-2.9343288,1.1216433,7155.71826171875,7115.65185546875
