,0,1,2,3,4,5,6,7,predict,true
0,-5.96617,-49.111294,-75.65556,-92.82396,-79.718056,-76.34395,-143.73056,-0.6656661,5348.68603515625,5960.02783203125
1,-5.1287637,-5.455757,-105.005264,-141.2637,-94.632614,-122.25335,-152.60983,-0.47277433,5333.20556640625,6015.1162109375
2,-5.323325,25.648842,-103.00105,-168.7875,-119.951584,-120.99107,-186.19803,0.9232835,5337.435546875,6004.73291015625
3,-6.9260807,117.59904,-134.43633,-178.23383,-107.72017,-147.29483,-170.88818,-0.0031827316,5376.82861328125,6035.17822265625
4,-7.1003695,183.64693,-170.63405,-181.6192,-101.6251,-148.72784,-216.17953,0.19934374,5393.1376953125,6126.86181640625
5,-9.261999,252.09778,-168.57314,-164.91692,-117.4574,-129.4793,-194.42062,0.10149645,5594.951171875,6205.93701171875
6,-11.585564,214.84286,-185.98259,-155.32047,-106.25864,-124.26168,-187.69818,-0.8788358,5648.7939453125,6264.5400390625
7,-9.340506,214.41965,-181.08504,-147.0116,-72.008575,-93.8078,-174.02295,0.32562408,5802.0087890625,6363.10205078125
8,-8.481469,284.04666,-149.57747,-113.190384,-65.12583,-84.17572,-151.59793,-0.19946116,6074.80029296875,6470.76318359375
9,-5.572822,357.3296,-123.72397,-94.87325,-53.351723,-63.75757,-118.59153,-0.4303972,6367.7919921875,6566.64111328125
10,-2.7728457,417.07172,-96.74334,-73.2648,-40.53395,-52.900154,-99.62413,1.1292176,6619.0029296875,6680.80322265625
11,1.1133366,402.77243,-88.31763,-72.34311,-32.963696,-45.570995,-92.947945,1.3054485,6753.85107421875,6729.458984375
12,1.1552584,407.51385,-93.02147,-75.934616,-34.250095,-50.039715,-96.979416,-0.11205438,6787.791015625,6808.93896484375
13,1.1737021,412.11096,-96.25985,-78.05292,-37.16654,-53.111614,-101.82178,-0.11968529,6855.69140625,6882.09814453125
14,1.2272801,417.72998,-98.6589,-79.23196,-38.907406,-56.009842,-104.5734,0.24838834,6923.9228515625,7013.73779296875
15,1.2942927,422.39978,-101.5069,-79.65852,-40.770107,-56.244858,-107.53634,0.6238489,7052.33984375,7115.65185546875
16,1.3995999,427.92868,-103.28407,-81.03533,-41.393883,-56.989758,-108.486465,0.59018815,7154.380859375,7246.93115234375
17,1.4870524,433.62515,-105.14449,-82.65058,-42.501682,-57.644516,-110.634766,0.28721607,7283.75439453125,7331.0751953125
18,1.5906739,441.0087,-106.51697,-84.970345,-42.10141,-59.16073,-111.996086,-0.59622693,7368.3330078125,7455.2880859375
19,1.663871,447.8409,-107.31334,-86.208405,-43.29779,-60.960472,-114.94884,0.9720084,7493.0361328125,7522.2890625
20,1.7270949,454.94473,-108.717834,-87.98509,-44.047867,-62.146355,-115.586174,1.4095588,7561.8876953125,7580.9970703125
21,1.75934,460.74228,-110.07498,-88.34508,-45.18613,-64.31722,-118.75595,0.23660356,7617.0556640625,7683.125
22,1.7976192,465.71317,-111.62442,-88.43934,-44.595264,-62.880047,-117.99211,0.29749113,7725.40234375,7772.5859375
23,1.8513522,471.48804,-113.3609,-88.50128,-44.900154,-64.3575,-120.06862,-0.6265567,7814.1103515625,7868.4677734375
24,1.8986163,477.3709,-113.42508,-88.45576,-45.275593,-62.727985,-120.28846,-0.10986512,7917.455078125,8032.83984375
25,1.9821546,483.51263,-113.30262,-88.60318,-44.103485,-61.861294,-120.10196,0.6559496,8091.0166015625,8131.408203125
26,2.0497484,490.71494,-114.60538,-90.7486,-43.278645,-61.769226,-119.80917,0.6771276,8194.6376953125,8259.771484375
27,2.0869496,497.94147,-114.97732,-92.388626,-44.917015,-63.009148,-123.3378,-0.5407327,8320.62890625,8362.6552734375
28,2.1266315,505.39008,-116.40704,-94.6149,-45.03388,-64.32527,-123.20142,0.6838033,8427.2724609375,8518.8251953125
29,2.12699,511.85953,-120.75898,-97.13109,-47.39527,-66.548,-128.15567,0.07336055,8572.896484375,8662.8232421875
30,2.1349158,518.9437,-124.75132,-100.287544,-50.899673,-69.724884,-131.62045,1.5740857,8708.193359375,8765.9072265625
31,2.1270308,526.42065,-129.0493,-103.15764,-54.251347,-73.8002,-136.56108,-0.81380224,8796.8232421875,8866.48046875
32,2.1260324,534.04565,-131.8563,-105.07905,-54.67432,-75.82695,-139.88644,-0.26787263,8895.060546875,8969.69921875
33,2.144228,542.0054,-133.05579,-105.736694,-54.68606,-78.32182,-142.15144,-0.2581681,8999.6396484375,9121.0966796875
34,2.1621375,549.47864,-134.6745,-106.21076,-56.05912,-76.80541,-143.22424,0.22443503,9155.986328125,9293.9912109375
35,2.193031,557.2555,-136.46234,-107.00394,-57.16499,-77.51555,-145.08893,-0.062356178,9330.142578125,9411.681640625
36,2.2103071,565.15234,-138.73961,-109.22534,-57.47184,-77.54636,-145.82816,-0.17130868,9450.0625,9526.2099609375
37,2.2243195,573.82007,-139.66887,-110.80177,-57.195415,-79.50603,-148.68484,0.31278437,9566.7109375,9686.6259765625
38,2.2520173,582.62354,-140.58745,-112.16875,-56.787403,-80.113464,-149.37503,-0.14623232,9732.3232421875,9900.1689453125
39,2.2701845,591.52344,-144.05952,-114.62274,-59.365067,-80.86174,-152.74847,0.2642685,9942.5703125,10002.1787109375
40,2.2756162,600.9139,-147.09592,-117.70436,-62.47913,-84.35672,-156.32024,-0.38080943,10037.03125,10247.7197265625
41,2.2620544,608.4967,-151.50638,-120.5334,-64.40825,-84.95446,-159.92677,0.49110487,10277.640625,10318.1650390625
42,2.2754738,619.55176,-156.24294,-124.87881,-63.98987,-91.25488,-163.71457,0.4303161,10340.3408203125,10435.744140625
43,2.2483563,629.2184,-157.38016,-125.71692,-68.167274,-93.680725,-170.68181,0.29496667,10451.8798828125,10470.2314453125
44,2.2667003,639.3656,-156.11385,-124.73079,-65.872444,-94.4435,-167.56262,0.49681118,10503.6376953125,10599.0
45,2.2529767,646.03015,-156.36829,-122.10527,-64.34679,-91.58798,-168.36017,-0.5060592,10644.0087890625,10598.01953125
46,2.2673836,653.7103,-153.95445,-119.832794,-61.116707,-88.53171,-164.12445,0.18486986,10666.6220703125,10660.46484375
47,2.2683525,659.80176,-149.24515,-114.23396,-58.120594,-84.12453,-161.74371,0.5115714,10755.578125,10783.5
48,2.3248181,666.05676,-144.98943,-110.87134,-50.121,-75.70302,-153.07848,-0.19215962,10916.9267578125,10887.4599609375
49,2.3632154,673.08954,-140.4129,-107.548386,-46.340027,-73.56717,-151.86191,0.01914825,11043.201171875,10984.0400390625
50,2.4074285,679.70447,-135.44418,-106.96497,-44.075546,-66.16581,-144.9505,-1.0068849,11167.5439453125,11061.4326171875
51,2.445997,686.6993,-133.05252,-106.11061,-39.47259,-66.08906,-143.03752,-0.9669996,11261.849609375,11174.12890625
52,2.4500773,691.974,-133.07065,-107.36543,-37.06726,-62.27752,-139.94824,-0.47926056,11388.3447265625,11312.765625
