,0,1,2,3,4,5,6,7,predict,true
0,0.6042758,38.940243,-37.84243,6.957799,-2.5807238,-14.00053,-37.180126,-0.39522368,5827.20556640625,5960.02783203125
1,0.3517418,55.05369,-53.420753,-22.231142,-2.998753,-26.538969,-33.270927,-0.17746171,5876.79541015625,6015.1162109375
2,0.47049212,56.78345,-52.603676,-28.284782,-3.493464,-23.982206,-40.711365,-0.8739107,5922.4208984375,6004.73291015625
3,0.2039369,25.206863,-47.83892,-20.353235,3.0853248,-28.33884,-39.60012,-0.18580467,5896.91259765625,6035.17822265625
4,0.23567095,62.928833,-40.044365,-18.6206,-10.034554,-22.888815,-39.740196,-0.44627497,5966.56787109375,6126.86181640625
5,-0.03067872,88.337,-34.91712,-20.26295,-12.532792,-28.71837,-39.508354,0.36812145,6079.5966796875,6205.93701171875
6,-0.42716125,87.90657,-39.45503,-21.836895,-12.551281,-29.867023,-40.810772,-0.27516478,6148.6201171875,6264.5400390625
7,0.3950944,121.58289,-37.69318,-17.684692,-8.368002,-25.422773,-40.752144,1.0089635,6257.60595703125,6363.10205078125
8,0.6691805,142.88768,-33.58667,-23.203028,-3.9293003,-25.758526,-37.912468,0.66793454,6382.93701171875,6470.76318359375
9,0.8022929,125.59065,-26.52106,-12.317226,-9.810243,-25.021172,-29.978313,0.51397437,6494.0224609375,6566.64111328125
10,0.891778,161.2125,-14.797264,-11.870237,-11.030695,-23.16749,-28.056423,-0.0009936653,6639.82177734375,6680.80322265625
11,1.472003,173.02084,-22.647514,-14.749617,-13.1265335,-24.230267,-25.733284,-0.6365023,6754.17236328125,6729.458984375
12,1.4746248,175.41904,-23.2883,-15.666053,-13.506618,-24.69222,-26.423704,-0.47701094,6802.29833984375,6808.93896484375
13,1.4754219,177.3435,-23.897583,-15.49852,-13.693771,-24.781614,-27.066341,-1.0640728,6881.755859375,6882.09814453125
14,1.4715412,179.09866,-24.047058,-15.167998,-13.95644,-25.006275,-27.047886,-0.8702661,6956.57275390625,7013.73779296875
15,1.4720759,181.52177,-24.665169,-15.119652,-13.928322,-25.18076,-27.480797,0.5222892,7090.8798828125,7115.65185546875
16,1.4758831,183.99377,-25.261497,-15.829528,-14.041672,-25.702217,-27.832249,0.021871641,7192.4765625,7246.93115234375
17,1.4799368,186.41556,-25.823952,-16.1805,-14.026306,-25.874023,-28.420856,0.084652424,7324.58544921875,7331.0751953125
18,1.4812343,188.94193,-25.830017,-16.47252,-14.270166,-26.140575,-28.705957,0.50427836,7410.58349609375,7455.2880859375
19,1.4830198,191.94078,-25.932816,-16.530104,-14.6887665,-26.45037,-29.326286,-0.5917572,7535.19189453125,7522.2890625
20,1.4811018,194.72504,-25.963593,-16.729355,-15.307515,-27.125084,-29.470852,-0.35725433,7603.54150390625,7580.9970703125
21,1.4808217,197.89563,-26.26783,-16.975786,-15.5213785,-27.504333,-30.279764,-0.33476266,7663.4892578125,7683.125
22,1.4805756,200.01959,-26.792458,-16.678444,-15.174671,-27.476868,-30.18215,-0.16433418,7768.15576171875,7772.5859375
23,1.4803348,202.61356,-27.351204,-16.871906,-15.435054,-28.129276,-30.41814,0.24810627,7858.72265625,7868.4677734375
24,1.4793737,205.03323,-27.709656,-16.690073,-15.228102,-28.36255,-30.497522,-0.13962038,7956.35302734375,8032.83984375
25,1.4789759,207.58852,-27.90702,-16.94454,-14.927986,-28.335194,-31.06363,-0.41595617,8122.31298828125,8131.408203125
26,1.479089,210.48613,-28.286896,-17.592041,-15.56196,-29.179552,-31.21967,0.4129757,8221.9462890625,8259.771484375
27,1.4749842,213.77719,-28.426628,-17.871592,-15.930212,-29.270874,-32.138268,0.06487815,8351.44921875,8362.6552734375
