,0,1,2,3,4,5,6,7,predict,true
0,2.4248583,27.369537,6.4775534,8.391503,7.1495295,25.4053,12.406025,-0.7954717,5961.5302734375,5960.02783203125
1,-2.4987862,31.171574,-1.4316723,-1.999054,-0.74245024,15.002086,2.2308142,0.72005814,6002.47998046875,6015.1162109375
2,-4.3038263,-19.001183,-4.865552,-10.666785,-6.492279,9.310163,4.9596963,-0.14368653,5983.91259765625,6004.73291015625
3,-5.062315,5.41037,-0.2987175,-9.54924,4.894053,7.2280645,12.162231,-0.2517036,6019.26513671875,6035.17822265625
4,4.087641,33.325012,3.1474316,3.7472334,13.617408,8.490739,8.976828,0.20576283,6110.77587890625,6126.86181640625
5,0.09285051,42.814026,5.326624,3.8455706,9.933316,3.3405595,5.9085016,0.05480361,6198.177734375,6205.93701171875
6,-2.2127135,33.235813,9.98603,3.7161658,9.61042,3.9026155,4.444877,0.19134521,6268.8115234375,6264.5400390625
7,23.631533,42.835392,8.616306,4.099748,9.010408,3.9811814,4.911203,-0.15420605,6361.470703125,6363.10205078125
8,22.992012,56.031265,9.026016,3.307372,9.607059,6.8212414,8.585173,-0.03273069,6479.43896484375,6470.76318359375
9,10.937623,56.833725,7.822565,3.5215993,9.969391,8.485946,11.6456995,0.14489678,6580.1240234375,6566.64111328125
10,31.013088,64.721085,5.77652,3.090559,9.759195,7.59572,8.829079,-0.008551087,6697.41748046875,6680.80322265625
11,11.016155,53.07866,6.8888774,3.501165,9.786606,8.224353,11.123224,0.7447645,6785.166015625,6729.458984375
12,11.240545,53.61039,6.803932,3.4365838,9.723798,7.605039,10.502577,0.57348824,6832.955078125,6808.93896484375
13,11.25518,54.181942,7.1212964,3.6035528,9.675481,7.0472736,10.354107,0.7472979,6912.9248046875,6882.09814453125
14,11.334775,54.856407,7.172481,3.4395983,9.730217,6.9944363,9.508578,-0.053104848,6985.08154296875,7013.73779296875
15,11.678385,55.68898,7.329355,3.7307055,9.956766,7.4974165,9.353285,0.13708283,7119.10986328125,7115.65185546875
16,12.115116,56.39473,7.5134068,3.8411584,10.225382,7.89983,9.760376,-1.0569859,7222.3447265625,7246.93115234375
17,12.629433,57.329388,7.785452,4.0017805,10.766808,8.439566,10.675769,-0.04435619,7358.51513671875,7331.0751953125
18,13.141389,58.103573,7.6148705,3.9993472,11.0353,8.48092,10.803339,0.036912464,7444.291015625,7455.2880859375
19,13.527178,58.91323,7.8096824,4.106491,11.224814,8.438604,11.118246,0.75310564,7571.1787109375,7522.2890625
20,13.575783,59.526047,7.631647,3.8826625,10.992348,8.144249,10.451039,-0.5727875,7635.919921875,7580.9970703125
21,13.3901825,60.3602,7.821666,3.862858,10.55983,7.270541,9.9015465,-0.38297403,7693.78125,7683.125
22,13.454092,60.999977,8.029501,3.9120665,10.488607,7.2217197,9.873143,0.6142008,7797.71826171875,7772.5859375
23,13.5977955,61.865017,8.171656,4.0513134,10.625581,7.4572477,9.853636,0.14219701,7888.35009765625,7868.4677734375
