,0,1,2,3,4,5,6,7,predict,true
0,1.9115193,34.747955,23.430948,3.600265,8.64715,-2.921669,-12.758235,-0.67690116,5928.68212890625,5960.02783203125
1,1.4196372,48.13121,1.5696697,-23.690987,9.420181,-21.78216,-23.499207,-0.21204871,5951.384765625,6015.1162109375
2,1.4707922,36.36978,10.941286,-33.83003,-3.1734438,-20.457634,-32.16131,-0.4706437,5973.80517578125,6004.73291015625
3,1.1118687,24.331825,19.678362,-25.579546,6.086933,-33.153957,-27.391638,0.067458525,5969.88427734375,6035.17822265625
4,1.729821,57.21826,13.833462,-26.97757,-3.8826122,-28.903564,-30.70707,-0.32998124,6017.1591796875,6126.86181640625
5,0.967748,52.706993,14.904476,-23.908926,-10.928593,-27.326807,-37.486084,0.12739374,6095.91845703125,6205.93701171875
6,1.0496886,51.48209,6.7075195,-26.459162,-11.805885,-28.390083,-42.159115,-0.009465728,6156.35302734375,6264.5400390625
7,1.6184607,65.98244,0.8558121,-22.860733,-3.164981,-25.697533,-41.77423,0.010232925,6239.50927734375,6363.10205078125
8,1.1016028,72.94041,4.906538,-29.235498,-3.6243877,-22.564453,-37.5595,-0.43579853,6348.630859375,6470.76318359375
9,1.480498,69.39187,14.934679,-21.58776,0.6240959,-17.866667,-17.611559,0.14090016,6500.26953125,6566.64111328125
10,1.6317718,83.673996,25.75209,-20.492424,1.7693481,-22.02224,-16.560947,-0.49395514,6619.8984375,6680.80322265625
11,2.3701954,94.46848,24.203823,-27.065565,3.4805584,-27.981873,-7.38529,0.020946596,6742.9140625,6729.458984375
12,2.3622847,95.75197,23.564816,-28.310946,3.1685734,-28.931704,-8.504131,-0.60076517,6787.95947265625,6808.93896484375
13,2.3524852,96.80792,23.558224,-28.534958,2.3311634,-28.37423,-9.356378,0.24931367,6867.97265625,6882.09814453125
14,2.3400745,97.51954,23.674469,-28.451275,2.0560188,-28.917942,-10.063099,0.09096242,6940.3466796875,7013.73779296875
15,2.327477,98.989525,23.944782,-28.38685,1.93507,-28.672611,-10.835151,0.25591737,7073.29638671875,7115.65185546875
16,2.317428,100.151,24.236103,-28.964033,1.715498,-29.033041,-10.93896,-0.23608388,7174.89990234375,7246.93115234375
17,2.3027568,101.55427,24.555222,-29.65433,1.7771206,-28.47569,-10.852085,-0.5629209,7307.57568359375,7331.0751953125
18,2.2890632,102.80362,25.13527,-30.057247,2.390728,-29.299456,-10.841232,-0.65799695,7392.837890625,7455.2880859375
19,2.2725818,104.65528,26.037498,-30.552486,2.3574085,-29.609238,-11.254791,-0.5207816,7518.67333984375,7522.2890625
20,2.2589054,106.10574,26.463833,-30.927017,2.0241585,-31.256203,-11.459219,0.5389028,7586.0380859375,7580.9970703125
21,2.2393394,108.08632,26.533043,-31.4728,1.8467178,-31.963099,-12.60919,0.7102219,7644.3681640625,7683.125
22,2.2255821,108.99253,26.450092,-31.419771,2.1449127,-32.12621,-11.756385,0.042594437,7747.6787109375,7772.5859375
23,2.2057276,110.27452,26.182442,-31.808405,2.1879692,-32.06729,-12.118296,-0.018195048,7837.42431640625,7868.4677734375
24,2.186818,111.63749,26.756294,-31.438686,2.3950024,-32.12104,-11.837815,-0.3144659,7935.73193359375,8032.83984375
