unique_id,ds,y,exogenous1,exogenous2,exogenous3,exogenous4,exogenous5,exogenous6,exogenous7,exogenous8,exogenous9,exogenous10,exogenous11,exogenous12,exogenous13,exogenous14,exogenous15,exogenous16,exogenous17,exogenous18,exogenous19,exogenous20,exogenous21,exogenous22,exogenous23,exogenous24,exogenous25,exogenous26,exogenous27,exogenous28,exogenous29,exogenous30
GDP,2018/7/1,541529,-1.15,124993,90833,53675,7.0,2.94,80881,6.49,1.09,-4743,2.56,90910,2.18,125161,83105,7.15,52505,28376,-34251,1.423333333,98.33333333,19265.33333,1366.0,547.0533333,32416.33333,2.81,2.086666667,364.2966667,907.57,2.47
GDP,2018/10/1,547261,2.67,126007,87342,58456,16.95,5.61,83055,16.18,-2.33,-13178,9.32,87065,7.5,125837,83929,2.4,57264,25791,-38772,1.436666667,97.7,19202.66667,1368.666667,582.1166667,32543.66667,2.993333333,2.276666667,387.81,974.97,2.653333333
GDP,2019/1/1,551141,15.47,142649,90331,54576,4.33,18.36,79217,3.75,1.33,-26908,-0.04,89068,-2.23,141791,80052,4.83,53728,25489,-52723,1.25,99.5,19147.0,1326.333333,611.6466667,32710.66667,3.063333333,2.393333333,428.04,1039.38,2.75
GDP,2019/4/1,556289,-0.45,123788,83376,56208,8.44,0.78,83802,5.05,-6.78,-12362,4.4,84172,2.51,123907,84258,-3.76,56246,27556,-39735,1.08,98.9,19174.66667,1308.333333,647.5233333,32768.66667,3.246666667,2.54,456.9266667,1101.066667,2.91
GDP,2019/7/1,563184,-0.07,124907,91011,56887,9.88,1.5,86773,5.98,0.2,-4411,7.28,92206,3.91,127042,86352,1.43,57693,29080,-34836,0.67,100.0,19276.0,1304.666667,684.48,32741.0,3.43,2.68,482.0133333,1163.343333,3.076666667
GDP,2019/10/1,567734,-4.51,120330,98784,56457,-1.4,-5.49,86360,-3.42,13.1,7533,3.98,98056,1.86,118934,85490,12.62,56461,29899,-20878,0.746666667,101.5333333,19220.66667,1292.333333,718.6533333,32878.66667,3.603333333,2.853333333,502.35,1228.016667,3.246666667
GDP,2020/1/1,559907,-19.64,114638,82354,53046,-3.0,-19.8,87610,-2.8,-8.83,-33,10.59,81259,6.55,113723,85297,-8.77,52116,35494,-32464,0.603333333,102.5333333,19075.0,1361.0,717.2666667,33014.0,3.36,2.726666667,516.19,1234.276667,3.063333333
GDP,2020/4/1,475850,-26.56,90915,76387,36778,-33.3,-29.44,73429,-34.57,-8.38,18833,-12.38,71888,-16.76,87431,70139,-14.59,37517,35912,-15543,0.303333333,88.66666667,19362.66667,1394.666667,1472.703333,32672.33333,6.903333333,5.086666667,970.81,2438.223333,6.05
GDP,2020/7/1,534171,-11.05,111108,75584,38825,-33.34,-14.46,72455,-31.75,-16.95,-3880,-16.5,73879,-18.39,108675,70469,-19.88,38456,33999,-34796,0.25,104.7666667,19528.33333,1561.333333,1605.003333,32447.66667,7.52,5.616666667,1070.833333,2671.566667,6.626666667
GDP,2020/10/1,539666,9.87,132205,81941,40197,-28.39,10.05,76111,-28.8,-17.05,-17523,-11.87,80155,-14.68,130882,72938,-18.26,40429,35682,-50727,0.336666667,109.0,19568.0,1747.0,1563.036667,32258.0,7.323333333,5.62,1057.256667,2629.303333,6.52
GDP,2021/1/1,537907,-0.49,114079,73421,41132,-20.04,1.25,78361,-22.46,-10.85,-6846,-10.56,72555,-12.14,115147,74944,-10.71,41671,36690,-42592,0.613333333,109.0,19709.66667,1710.0,1546.47,32153.0,7.443333333,5.746666667,1075.006667,2623.196667,6.636666667
GDP,2021/4/1,562248,28.45,116778,82688,43178,16.7,35.66,78489,17.4,8.25,-2116,6.89,83628,7.15,118612,75152,16.33,43784,34705,-34984,0.87,109.2666667,19757.0,1633.333333,1435.786667,32222.66667,6.91,5.31,1002.74,2431.276667,6.153333333
GDP,2021/7/1,577356,9.39,121545,76511,45438,20.95,17.0,79430,17.03,1.23,-15345,9.63,78037,6.61,127147,75127,5.63,46512,32918,-49110,0.713333333,108.8333333,19732.66667,1506.333333,1264.36,32496.66667,6.083333333,4.666666667,879.0666667,2138.383333,5.41
GDP,2021/10/1,592735,-9.27,119948,84128,53868,42.44,0.75,94449,34.01,2.67,-2741,24.09,89335,19.21,131863,86947,11.45,57587,36862,-42528,0.953333333,107.4,19796.66667,1392.666667,1135.016667,32570.33333,5.46,4.23,781.43,1927.27,4.876666667
GDP,2022/1/1,606405,19.05,135808,76923,50693,35.52,36.37,90547,23.24,4.77,-26752,15.55,86466,10.52,157031,82826,19.17,56473,34074,-70565,1.416666667,107.1,19875.0,1301.0,1017.106667,32576.0,4.893333333,3.876666667,724.6233333,1743.103333,4.41
GDP,2022/4/1,615994,13.53,132575,80987,54268,44.13,36.59,98521,25.68,-2.06,-18769,25.52,97579,15.88,162014,87087,16.68,63104,35417,-64435,2.043333333,105.8333333,19725.33333,1293.0,921.9766667,32787.33333,4.436666667,3.47,651.9933333,1571.83,3.976666667
