unique_id,ds,y,exogenous1,exogenous2,exogenous3,exogenous4,exogenous5,exogenous6,exogenous7,exogenous8,exogenous9,exogenous10,exogenous11,exogenous12,exogenous13,exogenous14,exogenous15,exogenous16,exogenous17,exogenous18,exogenous19,exogenous20,exogenous21,exogenous22,exogenous23,exogenous24,exogenous25
GDP,2015/10/1,140053.2,0.1,-0.2,0.5,-0.1,1.5,1.7,-0.2,112.5,96.1,100.57,30320,30155,450187.08,1159895,33055,-1.006666667,3.433333333,3.333333333,18.77,96.63333333,101.5485667,2.866666667,2.491633333,5.706666667,38.0
GDP,2016/1/1,135811.8,0.0,0.3,0.6,0.4,1.0,0.9,0.1,113.22,96.33333333,101.3,41227,41053,418487.79,1169598,60872,-1.466666667,3.233333333,3.366666667,13.97666667,97.03333333,101.9589333,3.2,2.633166667,3.943333333,43.0
GDP,2016/4/1,134271.0,-0.5,0.1,0.3,0.1,0.5,0.3,0.2,113.53,96.06666667,102.79,39874,39663,446967.47,1174721,48990,-1.756666667,3.266666667,3.333333333,22.45,96.63333333,102.0821667,3.6,3.122933333,3.646666667,45.6
GDP,2016/7/1,132639.5,-0.5,0.1,0.3,0.3,0.5,-0.2,0.7,114.04,96.23333333,102.77,44567,44333,425338.32,1185847,61464,-1.853333333,3.433333333,3.4,28.24333333,96.76666667,101.9223667,3.233333333,3.260933333,0.126666667,46.9
GDP,2016/10/1,141642.3,0.1,0.0,0.1,0.2,1.0,0.1,1.0,114.45,95.53333333,103.38,38540,38277,433007.64,1194652,42584,-1.646666667,3.466666667,3.366666667,19.02,96.16666667,101.5981,2.966666667,3.172333333,1.396666667,44.5
GDP,2017/1/1,136277.1,0.3,-0.1,0.0,0.2,1.0,0.2,0.8,114.69,95.8,104.8,45597,45342,422766.03,1208154,63733,-1.056666667,3.233333333,3.333333333,18.22666667,96.73333333,101.0031667,2.966666667,2.925033333,1.776666667,43.3
GDP,2017/4/1,136012.7,1.0,0.1,0.0,-0.2,1.4,1.1,0.4,114.82,95.86666667,104.56,32951,32662,430620.34,1213080,48017,-0.983333333,3.133333333,3.166666667,9.63,96.4,100.2977,2.666666667,2.992,0.77,42.1
GDP,2017/7/1,135786.9,0.5,0.0,0.0,0.5,2.0,1.4,0.7,115.37,96.1,104.9,36229,35916,438213.79,1220198,72531,-0.69,3.1,3.066666667,7.563333333,96.63333333,100.1336667,3.1,3.136733333,4.87,42.8
GDP,2017/10/1,144996.3,0.6,0.0,0.0,-0.2,2.2,1.8,0.4,115.59,95.86666667,104.79,34439,34107,455997.11,1227958,43498,-0.656666667,3.133333333,3.033333333,13.36333333,96.23333333,100.5408333,3.4,4.3924,5.776666667,44.2
GDP,2018/1/1,138916.5,0.2,0.0,0.1,0.2,1.4,1.1,0.3,115.48,96.33333333,105.39,41010,40893,440638.75,1231810,59949,-1.143333333,2.833333333,2.933333333,13.89666667,96.66666667,100.8483667,2.666666667,4.6719,5.29,46.2
GDP,2018/4/1,137967.6,0.1,0.1,0.2,0.1,1.3,0.8,0.5,116.0,95.83333333,105.99,31410,31330,469080.03,1236462,50258,-1.52,2.933333333,2.966666667,9.266666667,96.5,100.6419667,2.066666667,4.5064,2.16,45.7
GDP,2018/7/1,135294.8,0.2,0.1,0.2,-0.2,0.0,0.1,-0.2,116.66,96.13333333,105.92,34467,34406,475625.27,1242024,58131,-1.9,2.8,2.8,2.276666667,96.86666667,100.1316667,1.8,4.2178,-0.673333333,43.7
GDP,2018/10/1,144451.2,0.0,0.0,0.3,-0.7,-0.1,0.5,-0.5,117.56,95.66666667,106.93,32240,32147,487209.17,1248368,26709,-1.99,3.0,2.866666667,-5.36,95.86666667,99.35293333,1.666666667,3.748366667,-2.776666667,40.4
GDP,2019/1/1,138856.9,-0.2,0.0,0.2,0.4,-0.2,0.2,-0.4,117.94,95.56666667,107.53,41568,41398,465364.0,1260369,58739,-1.92,2.6,2.733333333,-10.02,96.26666667,98.84803333,1.566666667,3.537133333,-4.25,35.7
GDP,2019/4/1,138494.2,0.0,0.1,0.4,-0.2,0.0,0.7,-0.7,118.25,95.83333333,107.35,32387,32247,489276.42,1265871,43882,-1.78,2.5,2.533333333,-11.86,95.86666667,98.76123333,1.733333333,4.3331,-3.556666667,39.9
GDP,2019/7/1,136800.1,0.3,0.1,0.5,-0.3,0.6,1.4,-0.9,119.2,95.4,107.02,39460,39390,475669.87,1275364,54852,-1.37,2.433333333,2.433333333,-10.42,95.96666667,98.5488,1.133333333,4.7679,-3.98,43.2
